phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,3.4205334,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4231543,593,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.4364987,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4488211,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4571452,594,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.470309,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4826654,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.4897291,595,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.5030941,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5158577,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5287681,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5415598,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.554086,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5650719,596,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.5782458,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.5908541,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.599255,597,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.6124468,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6250674,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6377554,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6407829,598,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.6540173,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6665205,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.6778116,599,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.6915973,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.704019,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7107761,600,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,3.7241506,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7365921,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7489767,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,3.7516299,601,1000,1000,1000,1000,0,0,0,0,ответная передача
