time_s,valid_rx_count,response_tx_count,mode,armed,throttle_target_us,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_1_radps,motor_2_radps,motor_3_radps,motor_4_radps,total_thrust_N,total_thrust_to_weight,altitude_m,vertical_speed_up_mps,roll_rad,pitch_rad,yaw_rad,quat_norm
26.1124532,657,657,ALT_HOLD,0,0,1159,1000,1000,1000,1000,0,0,0,0,0,0,-2528.61088499997,-222.785099999991,0,0,0,1
26.1262907,657,657,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2530.83873599997,-222.883199999991,0,0,0,1
26.1389511,657,657,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2533.06756799997,-222.981299999991,0,0,0,1
26.1457261,658,658,ALT_HOLD,0,0,1160,1000,1000,1000,1000,0,0,0,0,0,0,-2535.29738099997,-223.079399999991,0,0,0,1
26.1594332,658,658,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2537.52817499997,-223.177499999991,0,0,0,1
26.1718157,658,658,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2539.75994999997,-223.275599999991,0,0,0,1
26.1841332,658,658,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2541.99270599997,-223.37369999999,0,0,0,1
26.1874012,659,659,ALT_HOLD,0,0,1161,1000,1000,1000,1000,0,0,0,0,0,0,-2544.22644299997,-223.47179999999,0,0,0,1
26.2007001,659,659,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2546.46116099997,-223.56989999999,0,0,0,1
26.2132894,659,659,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2548.69685999997,-223.66799999999,0,0,0,1
26.2215617,660,660,ALT_HOLD,0,0,1162,1000,1000,1000,1000,0,0,0,0,0,0,-2550.93353999997,-223.76609999999,0,0,0,1
26.2347411,660,660,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2553.17120099997,-223.86419999999,0,0,0,1
26.2473301,660,660,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2555.40984299997,-223.96229999999,0,0,0,1
26.2549894,661,661,ALT_HOLD,0,0,1163,1000,1000,1000,1000,0,0,0,0,0,0,-2557.64946599997,-224.06039999999,0,0,0,1
26.2679355,661,661,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2559.89006999997,-224.15849999999,0,0,0,1
26.2806898,661,661,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2562.13165499997,-224.25659999999,0,0,0,1
26.2934516,661,661,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2564.37422099997,-224.35469999999,0,0,0,1
26.2964229,662,662,ALT_HOLD,0,0,1164,1000,1000,1000,1000,0,0,0,0,0,0,-2566.61776799997,-224.45279999999,0,0,0,1
26.3097801,662,662,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2568.86229599997,-224.55089999999,0,0,0,1
26.3223969,662,662,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2571.10780499997,-224.64899999999,0,0,0,1
26.3296983,663,663,ALT_HOLD,0,0,1165,1000,1000,1000,1000,0,0,0,0,0,0,-2573.35429499997,-224.74709999999,0,0,0,1
26.3432014,663,663,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2575.60176599997,-224.84519999999,0,0,0,1
26.3560448,663,663,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2577.85021799997,-224.94329999999,0,0,0,1
26.3666448,664,664,ALT_HOLD,0,0,1166,1000,1000,1000,1000,0,0,0,0,0,0,-2580.09965099997,-225.04139999999,0,0,0,1
26.3803399,664,664,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2582.35006499997,-225.13949999999,0,0,0,1
26.3926913,664,664,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2584.60145999997,-225.23759999999,0,0,0,1
26.4050383,664,664,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2586.85383599997,-225.33569999999,0,0,0,1
26.4080215,665,665,ALT_HOLD,0,0,1167,1000,1000,1000,1000,0,0,0,0,0,0,-2589.10719299997,-225.43379999999,0,0,0,1
26.4220659,665,665,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2591.36153099997,-225.53189999999,0,0,0,1
26.4344405,665,665,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2593.61684999997,-225.62999999999,0,0,0,1
26.4419054,666,666,ALT_HOLD,0,0,1168,1000,1000,1000,1000,0,0,0,0,0,0,-2595.87314999997,-225.72809999999,0,0,0,1
26.4547517,666,666,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2598.13043099997,-225.82619999999,0,0,0,1
26.4671853,666,666,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2600.38869299997,-225.92429999999,0,0,0,1
26.4756932,667,667,ALT_HOLD,0,0,1169,1000,1000,1000,1000,0,0,0,0,0,0,-2602.64793599997,-226.02239999999,0,0,0,1
26.4888755,667,667,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2604.90815999997,-226.12049999999,0,0,0,1
26.5013843,667,667,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2607.16936499997,-226.21859999999,0,0,0,1
26.5137055,667,667,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2609.43155099997,-226.31669999999,0,0,0,1
26.5163719,668,668,ALT_HOLD,0,0,1170,1000,1000,1000,1000,0,0,0,0,0,0,-2611.69471799997,-226.41479999999,0,0,0,1
26.5298782,668,668,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2613.95886599997,-226.51289999999,0,0,0,1
26.5425027,668,668,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2616.22399499997,-226.61099999999,0,0,0,1
26.5513138,669,669,ALT_HOLD,0,0,1171,1000,1000,1000,1000,0,0,0,0,0,0,-2618.49010499997,-226.70909999999,0,0,0,1
26.5642932,669,669,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2620.75719599997,-226.80719999999,0,0,0,1
26.5766156,669,669,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2623.02526799997,-226.90529999999,0,0,0,1
26.5882077,670,670,ALT_HOLD,0,0,1172,1000,1000,1000,1000,0,0,0,0,0,0,-2625.29432099997,-227.00339999999,0,0,0,1
26.6013737,670,670,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2627.56435499997,-227.10149999999,0,0,0,1
26.6145169,670,670,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2629.83536999997,-227.19959999999,0,0,0,1
26.6249953,671,671,ALT_HOLD,0,0,1173,1000,1000,1000,1000,0,0,0,0,0,0,-2632.10736599997,-227.29769999999,0,0,0,1
26.6379701,671,671,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2634.38034299997,-227.39579999999,0,0,0,1
26.6508624,671,671,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2636.65430099997,-227.49389999999,0,0,0,1
26.6584294,672,672,ALT_HOLD,0,0,1174,1000,1000,1000,1000,0,0,0,0,0,0,-2638.92923999997,-227.59199999999,0,0,0,1
26.6717347,672,672,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2641.20515999997,-227.69009999999,0,0,0,1
26.6844921,672,672,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2643.48206099997,-227.78819999999,0,0,0,1
26.6967907,672,672,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2645.75994299997,-227.88629999999,0,0,0,1
26.7023699,673,673,ALT_HOLD,0,0,1175,1000,1000,1000,1000,0,0,0,0,0,0,-2648.03880599997,-227.98439999999,0,0,0,1
26.7152583,673,673,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2650.31864999997,-228.08249999999,0,0,0,1
26.7275696,673,673,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2652.59947499997,-228.18059999999,0,0,0,1
26.740263,673,673,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2654.88128099997,-228.27869999999,0,0,0,1
26.7525569,673,673,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2657.16406799997,-228.37679999999,0,0,0,1
26.7654786,673,673,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2659.44783599997,-228.47489999999,0,0,0,1
26.7758973,674,674,ALT_HOLD,0,0,1176,1000,1000,1000,1000,0,0,0,0,0,0,-2661.73258499997,-228.57299999999,0,0,0,1
26.7886319,674,674,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2664.01831499997,-228.67109999999,0,0,0,1
26.8008026,674,674,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2666.30502599997,-228.76919999999,0,0,0,1
26.8131704,674,674,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2668.59271799997,-228.86729999999,0,0,0,1
26.8257656,674,674,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2670.88139099997,-228.96539999999,0,0,0,1
26.838965,674,674,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2673.17104499997,-229.06349999999,0,0,0,1
26.8467538,675,675,ALT_HOLD,0,0,1177,1000,1000,1000,1000,0,0,0,0,0,0,-2675.46167999997,-229.16159999999,0,0,0,1
26.8600689,675,675,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2677.75329599997,-229.25969999999,0,0,0,1
26.8723396,675,675,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2680.04589299997,-229.35779999999,0,0,0,1
26.8802826,676,676,ALT_HOLD,0,0,1178,1000,1000,1000,1000,0,0,0,0,0,0,-2682.33947099997,-229.45589999999,0,0,0,1
26.893314,676,676,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2684.63402999997,-229.55399999999,0,0,0,1
26.905667,676,676,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2686.92956999997,-229.65209999999,0,0,0,1
26.9165941,677,677,ALT_HOLD,0,0,1179,1000,1000,1000,1000,0,0,0,0,0,0,-2689.22609099997,-229.75019999999,0,0,0,1
26.9298561,677,677,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2691.52359299997,-229.84829999999,0,0,0,1
26.9420974,677,677,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2693.82207599997,-229.94639999999,0,0,0,1
26.9518634,678,678,ALT_HOLD,0,0,1180,1000,1000,1000,1000,0,0,0,0,0,0,-2696.12153999997,-230.04449999999,0,0,0,1
26.9650832,678,678,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2698.42198499997,-230.14259999999,0,0,0,1
26.9774293,678,678,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2700.72341099997,-230.24069999999,0,0,0,1
26.9868792,679,679,ALT_HOLD,0,0,1181,1000,1000,1000,1000,0,0,0,0,0,0,-2703.02581799997,-230.33879999999,0,0,0,1
26.9995575,679,679,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2705.32920599997,-230.43689999999,0,0,0,1
27.0116145,679,679,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2707.63357499997,-230.53499999999,0,0,0,1
27.0208711,680,680,ALT_HOLD,0,0,1182,1000,1000,1000,1000,0,0,0,0,0,0,-2709.93892499997,-230.63309999999,0,0,0,1
27.0357736,680,680,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2712.24525599997,-230.73119999999,0,0,0,1
27.0485651,680,680,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2714.55256799997,-230.82929999999,0,0,0,1
27.0615733,680,680,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2716.86086099997,-230.92739999999,0,0,0,1
27.075459,680,680,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2719.17013499996,-231.02549999999,0,0,0,1
27.0879886,680,680,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2721.48038999996,-231.12359999999,0,0,0,1
27.0960506,681,681,ALT_HOLD,0,0,1183,1000,1000,1000,1000,0,0,0,0,0,0,-2723.79162599996,-231.22169999999,0,0,0,1
27.1091577,681,681,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2726.10384299996,-231.31979999999,0,0,0,1
27.1218211,681,681,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2728.41704099996,-231.41789999999,0,0,0,1
27.1293166,682,682,ALT_HOLD,0,0,1184,1000,1000,1000,1000,0,0,0,0,0,0,-2730.73121999996,-231.51599999999,0,0,0,1
27.1431263,682,682,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2733.04637999996,-231.614099999989,0,0,0,1
27.1555025,682,682,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2735.36252099996,-231.712199999989,0,0,0,1
27.1678871,682,682,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2737.67964299996,-231.810299999989,0,0,0,1
27.1737956,683,683,ALT_HOLD,0,0,1185,1000,1000,1000,1000,0,0,0,0,0,0,-2739.99774599996,-231.908399999989,0,0,0,1
27.1881176,683,683,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2742.31682999996,-232.006499999989,0,0,0,1
27.2006072,683,683,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2744.63689499996,-232.104599999989,0,0,0,1
27.2085023,684,684,ALT_HOLD,0,0,1186,1000,1000,1000,1000,0,0,0,0,0,0,-2746.95794099996,-232.202699999989,0,0,0,1
27.2221212,684,684,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2749.27996799996,-232.300799999989,0,0,0,1
27.2344527,684,684,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2751.60297599996,-232.398899999989,0,0,0,1
27.241901,685,685,ALT_HOLD,0,0,1187,1000,1000,1000,1000,0,0,0,0,0,0,-2753.92696499996,-232.496999999989,0,0,0,1
27.2551814,685,685,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2756.25193499996,-232.595099999989,0,0,0,1
27.2674104,685,685,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2758.57788599996,-232.693199999989,0,0,0,1
27.2797428,685,685,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2760.90481799996,-232.791299999989,0,0,0,1
27.2821503,686,686,ALT_HOLD,0,0,1188,1000,1000,1000,1000,0,0,0,0,0,0,-2763.23273099996,-232.889399999989,0,0,0,1
27.2948566,686,686,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2765.56162499996,-232.987499999989,0,0,0,1
27.3070395,686,686,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2767.89149999996,-233.085599999989,0,0,0,1
27.3172218,687,687,ALT_HOLD,0,0,1189,1000,1000,1000,1000,0,0,0,0,0,0,-2770.22235599996,-233.183699999989,0,0,0,1
27.3301545,687,687,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2772.55419299996,-233.281799999989,0,0,0,1
27.3428142,687,687,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2774.88701099996,-233.379899999989,0,0,0,1
27.3509376,688,688,ALT_HOLD,0,0,1190,1000,1000,1000,1000,0,0,0,0,0,0,-2777.22080999996,-233.477999999989,0,0,0,1
27.363829,688,688,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2779.55558999996,-233.576099999989,0,0,0,1
27.3762203,688,688,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2781.89135099996,-233.674199999989,0,0,0,1
27.3888576,688,688,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2784.22809299996,-233.772299999989,0,0,0,1
27.3913018,689,689,ALT_HOLD,0,0,1191,1000,1000,1000,1000,0,0,0,0,0,0,-2786.56581599996,-233.870399999989,0,0,0,1
27.4043958,689,689,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2788.90451999996,-233.968499999989,0,0,0,1
27.4170001,689,689,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2791.24420499996,-234.066599999989,0,0,0,1
27.4255305,690,690,ALT_HOLD,0,0,1192,1000,1000,1000,1000,0,0,0,0,0,0,-2793.58487099996,-234.164699999989,0,0,0,1
27.4384612,690,690,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2795.92651799996,-234.262799999989,0,0,0,1
27.450809,690,690,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2798.26914599996,-234.360899999989,0,0,0,1
27.4592844,691,691,ALT_HOLD,0,0,1193,1000,1000,1000,1000,0,0,0,0,0,0,-2800.61275499996,-234.458999999989,0,0,0,1
27.4735034,691,691,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2802.95734499996,-234.557099999989,0,0,0,1
27.4863078,691,691,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2805.30291599996,-234.655199999989,0,0,0,1
27.4988781,691,691,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2807.64946799996,-234.753299999989,0,0,0,1
27.5112249,691,691,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2809.99700099996,-234.851399999989,0,0,0,1
27.5247297,691,691,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2812.34551499996,-234.949499999989,0,0,0,1
27.5349541,692,692,ALT_HOLD,0,0,1194,1000,1000,1000,1000,0,0,0,0,0,0,-2814.69500999996,-235.047599999989,0,0,0,1
27.5484149,692,692,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2817.04548599996,-235.145699999989,0,0,0,1
27.5607791,692,692,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2819.39694299996,-235.243799999989,0,0,0,1
27.5735471,692,692,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2821.74938099996,-235.341899999989,0,0,0,1
27.5876673,692,692,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2824.10279999996,-235.439999999989,0,0,0,1
27.6008916,692,692,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2826.45719999996,-235.538099999989,0,0,0,1
27.6080049,693,693,ALT_HOLD,0,0,1195,1000,1000,1000,1000,0,0,0,0,0,0,-2828.81258099996,-235.636199999989,0,0,0,1
27.6211723,693,693,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2831.16894299996,-235.734299999989,0,0,0,1
27.6343801,693,693,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2833.52628599996,-235.832399999989,0,0,0,1
27.6424566,694,694,ALT_HOLD,0,0,1196,1000,1000,1000,1000,0,0,0,0,0,0,-2835.88460999996,-235.930499999989,0,0,0,1
27.6565726,694,694,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2838.24391499996,-236.028599999989,0,0,0,1
27.6689966,694,694,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2840.60420099996,-236.126699999989,0,0,0,1
27.676321,695,695,ALT_HOLD,0,0,1197,1000,1000,1000,1000,0,0,0,0,0,0,-2842.96546799996,-236.224799999989,0,0,0,1
27.6895573,695,695,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2845.32771599996,-236.322899999989,0,0,0,1
27.7021939,695,695,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2847.69094499996,-236.420999999989,0,0,0,1
27.7152086,695,695,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2850.05515499996,-236.519099999989,0,0,0,1
27.7210437,696,696,ALT_HOLD,0,0,1198,1000,1000,1000,1000,0,0,0,0,0,0,-2852.42034599996,-236.617199999989,0,0,0,1
27.7347463,696,696,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2854.78651799996,-236.715299999989,0,0,0,1
27.7470882,696,696,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2857.15367099996,-236.813399999989,0,0,0,1
27.753844,697,697,ALT_HOLD,0,0,1199,1000,1000,1000,1000,0,0,0,0,0,0,-2859.52180499996,-236.911499999989,0,0,0,1
27.7666268,697,697,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2861.89091999996,-237.009599999989,0,0,0,1
27.779025,697,697,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2864.26101599996,-237.107699999989,0,0,0,1
27.7873947,698,698,ALT_HOLD,0,0,1200,1000,1000,1000,1000,0,0,0,0,0,0,-2866.63209299996,-237.205799999989,0,0,0,1
27.8010066,698,698,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2869.00415099996,-237.303899999989,0,0,0,1
27.8132728,698,698,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2871.37718999996,-237.401999999989,0,0,0,1
27.8257132,698,698,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2873.75120999996,-237.500099999989,0,0,0,1
27.8380576,698,698,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2876.12621099996,-237.598199999989,0,0,0,1
27.8516422,698,698,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2878.50219299996,-237.696299999989,0,0,0,1
27.8625358,699,699,ALT_HOLD,0,0,1201,1000,1000,1000,1000,0,0,0,0,0,0,-2880.87915599996,-237.794399999989,0,0,0,1
27.8768116,699,699,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2883.25709999996,-237.892499999989,0,0,0,1
27.8894038,699,699,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2885.63602499996,-237.990599999989,0,0,0,1
27.8956455,700,700,ALT_HOLD,0,0,1202,1000,1000,1000,1000,0,0,0,0,0,0,-2888.01593099996,-238.088699999989,0,0,0,1
27.9088072,700,700,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2890.39681799996,-238.186799999989,0,0,0,1
27.9219805,700,700,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2892.77868599996,-238.284899999989,0,0,0,1
27.9349138,700,700,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2895.16153499996,-238.382999999989,0,0,0,1
27.937439,701,701,ALT_HOLD,0,0,1203,1000,1000,1000,1000,0,0,0,0,0,0,-2897.54536499996,-238.481099999989,0,0,0,1
27.9501666,701,701,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2899.93017599996,-238.579199999989,0,0,0,1
27.9627836,701,701,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2902.31596799996,-238.677299999989,0,0,0,1
27.971877,702,702,ALT_HOLD,0,0,1204,1000,1000,1000,1000,0,0,0,0,0,0,-2904.70274099996,-238.775399999989,0,0,0,1
27.9849215,702,702,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2907.09049499996,-238.873499999989,0,0,0,1
27.9970813,702,702,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2909.47922999996,-238.971599999989,0,0,0,1
28.0053039,703,703,ALT_HOLD,0,0,1205,1000,1000,1000,1000,0,0,0,0,0,0,-2911.86894599996,-239.069699999989,0,0,0,1
28.0185792,703,703,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2914.25964299996,-239.167799999989,0,0,0,1
28.0314356,703,703,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2916.65132099996,-239.265899999989,0,0,0,1
28.0441852,703,703,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2919.04397999996,-239.363999999989,0,0,0,1
28.0574358,703,703,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2921.43761999996,-239.462099999989,0,0,0,1
28.0698134,703,703,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2923.83224099996,-239.560199999989,0,0,0,1
28.0788917,704,704,ALT_HOLD,0,0,1206,1000,1000,1000,1000,0,0,0,0,0,0,-2926.22784299996,-239.658299999989,0,0,0,1
28.0915295,704,704,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2928.62442599995,-239.756399999989,0,0,0,1
28.1038745,704,704,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2931.02198999995,-239.854499999988,0,0,0,1
28.112142,705,705,ALT_HOLD,0,0,1207,1000,1000,1000,1000,0,0,0,0,0,0,-2933.42053499995,-239.952599999988,0,0,0,1
28.1259793,705,705,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2935.82006099995,-240.050699999988,0,0,0,1
28.138538,705,705,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2938.22056799995,-240.148799999988,0,0,0,1
28.1517156,705,705,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-2940.62205599995,-240.246899999988,0,0,0,1
