time_s,frame_count,sitl_packet_valid,pwm1_us,pwm2_us,pwm3_us,pwm4_us,motor1_radps,motor2_radps,motor3_radps,motor4_radps,altitude_true_m,altitude_est_m,roll_true_rad,pitch_true_rad,yaw_true_rad,roll_est_rad,pitch_est_rad,yaw_est_rad,udp_valid_rx_count,udp_invalid_rx_count,udp_rx_datagram_count
32.5867356,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3957.5698199999,-3945.15029776225,0,0,0,0,0,0,0,0,0
32.5987323,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3960.3568409999,-3947.93291334558,0,0,0,0,0,0,0,0,0
32.6106185,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3963.1448429999,-3950.71650992891,0,0,0,0,0,0,0,0,0
32.6158165,1471,1,1000,1000,1000,1000,0,0,0,0,-3965.9338259999,-3953.50108751225,0,0,0,0,0,0,1,0,1
32.6283547,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3968.7237899999,-3956.28664609558,0,0,0,0,0,0,0,0,0
32.6403771,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3971.5147349999,-3959.07318567891,0,0,0,0,0,0,0,0,0
32.6522954,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3974.3066609999,-3961.86070626225,0,0,0,0,0,0,0,0,0
32.6650153,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3977.0995679999,-3964.64920784558,0,0,0,0,0,0,0,0,0
32.67775,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3979.8934559999,-3967.43869042891,0,0,0,0,0,0,0,0,0
32.6885173,1472,1,1000,1000,1000,1000,0,0,0,0,-3982.6883249999,-3970.22915401225,0,0,0,0,0,0,1,0,1
32.7013657,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3985.4841749999,-3973.02059859558,0,0,0,0,0,0,0,0,0
32.7134124,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3988.2810059999,-3975.81302417891,0,0,0,0,0,0,0,0,0
32.72546,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3991.0788179999,-3978.60643076224,0,0,0,0,0,0,0,0,0
32.7374405,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3993.8776109999,-3981.40081834558,0,0,0,0,0,0,0,0,0
32.7494774,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-3996.6773849999,-3984.19618692891,0,0,0,0,0,0,0,0,0
32.761719,1473,1,1000,1000,1000,1000,0,0,0,0,-3999.4781399999,-3986.99253651224,0,0,0,0,0,0,1,0,1
32.7748093,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4002.2798759999,-3989.78986709558,0,0,0,0,0,0,0,0,0
32.787356,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4005.0825929999,-3992.58817867891,0,0,0,0,0,0,0,0,0
32.7951501,1474,1,1000,1000,1000,1000,0,0,0,0,-4007.8862909999,-3995.38747126224,0,0,0,0,0,0,1,0,1
32.8088909,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4010.6909699999,-3998.18774484558,0,0,0,0,0,0,0,0,0
32.8207955,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4013.4966299999,-4000.98899942891,0,0,0,0,0,0,0,0,0
32.8320948,1475,1,1000,1000,1000,1000,0,0,0,0,-4016.3032709999,-4003.79123501224,0,0,0,0,0,0,1,0,1
32.8454349,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4019.1108929999,-4006.59445159558,0,0,0,0,0,0,0,0,0
32.8578271,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4021.9194959999,-4009.39864917891,0,0,0,0,0,0,0,0,0
32.8652553,1476,1,1000,1000,1000,1000,0,0,0,0,-4024.7290799999,-4012.20382776224,0,0,0,0,0,0,1,0,1
32.878553,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4027.5396449999,-4015.00998734558,0,0,0,0,0,0,0,0,0
32.8905967,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4030.3511909999,-4017.81712792891,0,0,0,0,0,0,0,0,0
32.8996012,1477,1,1000,1000,1000,1000,0,0,0,0,-4033.1637179999,-4020.62524951224,0,0,0,0,0,0,1,0,1
32.912656,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4035.9772259999,-4023.43435209557,0,0,0,0,0,0,0,0,0
32.9245187,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4038.7917149999,-4026.24443567891,0,0,0,0,0,0,0,0,0
32.9335098,1478,1,1000,1000,1000,1000,0,0,0,0,-4041.6071849999,-4029.05550026224,0,0,0,0,0,0,1,0,1
32.9459207,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4044.42363599989,-4031.86754584557,0,0,0,0,0,0,0,0,0
32.9581478,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4047.24106799989,-4034.68057242891,0,0,0,0,0,0,0,0,0
32.9698706,1479,1,1000,1000,1000,1000,0,0,0,0,-4050.05948099989,-4037.49458001224,0,0,0,0,0,0,1,0,1
32.9826987,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4052.87887499989,-4040.30956859557,0,0,0,0,0,0,0,0,0
32.9953191,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4055.69924999989,-4043.12553817891,0,0,0,0,0,0,0,0,0
33.0037297,1480,1,1000,1000,1000,1000,0,0,0,0,-4058.52060599989,-4045.94248876224,0,0,0,0,0,0,1,0,1
33.0164667,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4061.34294299989,-4048.76042034557,0,0,0,0,0,0,0,0,0
33.0286715,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4064.16626099989,-4051.57933292891,0,0,0,0,0,0,0,0,0
33.0406329,1481,1,1000,1000,1000,1000,0,0,0,0,-4066.99055999989,-4054.39922651224,0,0,0,0,0,0,1,0,1
33.0537611,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4069.81583999989,-4057.22010109557,0,0,0,0,0,0,0,0,0
33.066783,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4072.64210099989,-4060.04195667891,0,0,0,0,0,0,0,0,0
33.0738801,1482,1,1000,1000,1000,1000,0,0,0,0,-4075.46934299989,-4062.86479326224,0,0,0,0,0,0,1,0,1
33.0865702,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4078.29756599989,-4065.68861084557,0,0,0,0,0,0,0,0,0
33.0987282,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4081.12676999989,-4068.51340942891,0,0,0,0,0,0,0,0,0
33.107964,1483,1,1000,1000,1000,1000,0,0,0,0,-4083.95695499989,-4071.33918901224,0,0,0,0,0,0,1,0,1
33.1207113,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4086.78812099989,-4074.16594959557,0,0,0,0,0,0,0,0,0
33.1326359,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4089.62026799989,-4076.99369117891,0,0,0,0,0,0,0,0,0
33.1415471,1484,1,1000,1000,1000,1000,0,0,0,0,-4092.45339599989,-4079.82241376224,0,0,0,0,0,0,1,0,1
33.1552112,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4095.28750499989,-4082.65211734557,0,0,0,0,0,0,0,0,0
33.1671472,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4098.12259499989,-4085.4828019289,0,0,0,0,0,0,0,0,0
33.1746846,1485,1,1000,1000,1000,1000,0,0,0,0,-4100.95866599989,-4088.31446751224,0,0,0,0,0,0,1,0,1
33.1872494,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4103.79571799989,-4091.14711409557,0,0,0,0,0,0,0,0,0
33.1994834,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4106.63375099989,-4093.9807416789,0,0,0,0,0,0,0,0,0
33.2078261,1486,1,1000,1000,1000,1000,0,0,0,0,-4109.47276499989,-4096.81535026224,0,0,0,0,0,0,1,0,1
33.2202649,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4112.31275999989,-4099.65093984557,0,0,0,0,0,0,0,0,0
33.2324955,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4115.15373599989,-4102.4875104289,0,0,0,0,0,0,0,0,0
33.2446315,1487,1,1000,1000,1000,1000,0,0,0,0,-4117.99569299989,-4105.32506201224,0,0,0,0,0,0,1,0,1
33.2573276,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4120.83863099989,-4108.16359459557,0,0,0,0,0,0,0,0,0
33.2693212,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4123.68254999989,-4111.0031081789,0,0,0,0,0,0,0,0,0
33.2781953,1488,1,1000,1000,1000,1000,0,0,0,0,-4126.52744999989,-4113.84360276224,0,0,0,0,0,0,1,0,1
33.2907606,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4129.37333099989,-4116.68507834557,0,0,0,0,0,0,0,0,0
33.3029294,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4132.22019299989,-4119.5275349289,0,0,0,0,0,0,0,0,0
33.3113529,1489,1,1000,1000,1000,1000,0,0,0,0,-4135.06803599989,-4122.37097251224,0,0,0,0,0,0,1,0,1
33.3242879,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4137.91685999989,-4125.21539109557,0,0,0,0,0,0,0,0,0
33.3364865,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4140.76666499989,-4128.0607906789,0,0,0,0,0,0,0,0,0
33.3445276,1490,1,1000,1000,1000,1000,0,0,0,0,-4143.61745099989,-4130.90717126224,0,0,0,0,0,0,1,0,1
33.3572084,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4146.46921799989,-4133.75453284557,0,0,0,0,0,0,0,0,0
33.3694712,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4149.32196599989,-4136.6028754289,0,0,0,0,0,0,0,0,0
33.3777904,1491,1,1000,1000,1000,1000,0,0,0,0,-4152.17569499989,-4139.45219901223,0,0,0,0,0,0,1,0,1
33.390665,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4155.03040499989,-4142.30250359557,0,0,0,0,0,0,0,0,0
33.404081,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4157.88609599989,-4145.1537891789,0,0,0,0,0,0,0,0,0
33.4113256,1492,1,1000,1000,1000,1000,0,0,0,0,-4160.74276799989,-4148.00605576223,0,0,0,0,0,0,1,0,1
33.4238501,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4163.60042099989,-4150.85930334557,0,0,0,0,0,0,0,0,0
33.4362274,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4166.45905499989,-4153.7135319289,0,0,0,0,0,0,0,0,0
33.4450992,1493,1,1000,1000,1000,1000,0,0,0,0,-4169.31866999989,-4156.56874151223,0,0,0,0,0,0,1,0,1
33.4575066,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4172.17926599989,-4159.42493209557,0,0,0,0,0,0,0,0,0
33.4697052,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4175.04084299989,-4162.2821036789,0,0,0,0,0,0,0,0,0
33.4825253,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4177.90340099989,-4165.14025626223,0,0,0,0,0,0,0,0,0
33.4949979,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4180.76693999989,-4167.99938984557,0,0,0,0,0,0,0,0,0
33.5073255,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4183.63145999989,-4170.8595044289,0,0,0,0,0,0,0,0,0
33.5173941,1494,1,1000,1000,1000,1000,0,0,0,0,-4186.49696099989,-4173.72060001223,0,0,0,0,0,0,1,0,1
33.5299424,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4189.36344299989,-4176.58267659557,0,0,0,0,0,0,0,0,0
33.5420157,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4192.23090599989,-4179.4457341789,0,0,0,0,0,0,0,0,0
33.5535917,1495,1,1000,1000,1000,1000,0,0,0,0,-4195.09934999989,-4182.30977276223,0,0,0,0,0,0,1,0,1
33.5662264,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4197.96877499989,-4185.17479234557,0,0,0,0,0,0,0,0,0
33.5782434,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4200.83918099989,-4188.0407929289,0,0,0,0,0,0,0,0,0
33.5866938,1496,1,1000,1000,1000,1000,0,0,0,0,-4203.71056799989,-4190.90777451223,0,0,0,0,0,0,1,0,1
33.5995561,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4206.58293599989,-4193.77573709557,0,0,0,0,0,0,0,0,0
33.6139414,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4209.45628499989,-4196.6446806789,0,0,0,0,0,0,0,0,0
33.6248668,1497,1,1000,1000,1000,1000,0,0,0,0,-4212.33061499989,-4199.51460526223,0,0,0,0,0,0,1,0,1
33.6378723,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4215.20592599989,-4202.38551084557,0,0,0,0,0,0,0,0,0
33.6505323,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4218.08221799988,-4205.2573974289,0,0,0,0,0,0,0,0,0
33.6580914,1498,1,1000,1000,1000,1000,0,0,0,0,-4220.95949099989,-4208.13026501223,0,0,0,0,0,0,1,0,1
33.6729872,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4223.83774499989,-4211.00411359556,0,0,0,0,0,0,0,0,0
33.6873756,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4226.71697999988,-4213.8789431789,0,0,0,0,0,0,0,0,0
33.6910869,1499,1,1000,1000,1000,1000,0,0,0,0,-4229.59719599988,-4216.75475376223,0,0,0,0,0,0,1,0,1
33.7054711,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4232.47839299988,-4219.63154534556,0,0,0,0,0,0,0,0,0
33.7196708,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4235.36057099988,-4222.5093179289,0,0,0,0,0,0,0,0,0
33.7249993,1500,1,1000,1000,1000,1000,0,0,0,0,-4238.24372999988,-4225.38807151223,0,0,0,0,0,0,1,0,1
33.7392873,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4241.12786999988,-4228.26780609556,0,0,0,0,0,0,0,0,0
33.7521085,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4244.01299099988,-4231.1485216789,0,0,0,0,0,0,0,0,0
33.7612836,1501,1,1000,1000,1000,1000,0,0,0,0,-4246.89909299988,-4234.03021826223,0,0,0,0,0,0,1,0,1
33.7741372,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4249.78617599988,-4236.91289584556,0,0,0,0,0,0,0,0,0
33.788127,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4252.67423999988,-4239.7965544289,0,0,0,0,0,0,0,0,0
33.7952648,1502,1,1000,1000,1000,1000,0,0,0,0,-4255.56328499988,-4242.68119401223,0,0,0,0,0,0,1,0,1
33.8100451,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4258.45331099988,-4245.56681459556,0,0,0,0,0,0,0,0,0
33.8238045,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4261.34431799988,-4248.4534161789,0,0,0,0,0,0,0,0,0
33.8289806,1503,1,1000,1000,1000,1000,0,0,0,0,-4264.23630599988,-4251.34099876223,0,0,0,0,0,0,1,0,1
33.8431676,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4267.12927499988,-4254.22956234556,0,0,0,0,0,0,0,0,0
33.8562723,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4270.02322499988,-4257.1191069289,0,0,0,0,0,0,0,0,0
33.8659174,1504,1,1000,1000,1000,1000,0,0,0,0,-4272.91815599988,-4260.00963251223,0,0,0,0,0,0,1,0,1
33.8798983,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4275.81406799988,-4262.90113909556,0,0,0,0,0,0,0,0,0
33.8930202,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4278.71096099988,-4265.79362667889,0,0,0,0,0,0,0,0,0
33.9000315,1505,1,1000,1000,1000,1000,0,0,0,0,-4281.60883499988,-4268.68709526223,0,0,0,0,0,0,1,0,1
33.9125467,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4284.50768999988,-4271.58154484556,0,0,0,0,0,0,0,0,0
33.9250317,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4287.40752599988,-4274.47697542889,0,0,0,0,0,0,0,0,0
33.9334753,1506,1,1000,1000,1000,1000,0,0,0,0,-4290.30834299988,-4277.37338701223,0,0,0,0,0,0,1,0,1
33.9459889,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4293.21014099988,-4280.27077959556,0,0,0,0,0,0,0,0,0
33.9580957,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4296.11291999988,-4283.16915317889,0,0,0,0,0,0,0,0,0
33.9706398,1507,1,1000,1000,1000,1000,0,0,0,0,-4299.01667999988,-4286.06850776223,0,0,0,0,0,0,1,0,1
33.9831639,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4301.92142099988,-4288.96884334556,0,0,0,0,0,0,0,0,0
33.9951556,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4304.82714299988,-4291.87015992889,0,0,0,0,0,0,0,0,0
34.007369,1508,1,1000,1000,1000,1000,0,0,0,0,-4307.73384599988,-4294.77245751223,0,0,0,0,0,0,1,0,1
34.0199866,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4310.64152999988,-4297.67573609556,0,0,0,0,0,0,0,0,0
34.032151,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4313.55019499988,-4300.57999567889,0,0,0,0,0,0,0,0,0
34.0408313,1509,1,1000,1000,1000,1000,0,0,0,0,-4316.45984099988,-4303.48523626223,0,0,0,0,0,0,1,0,1
34.0537959,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4319.37046799988,-4306.39145784556,0,0,0,0,0,0,0,0,0
34.0660738,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4322.28207599988,-4309.29866042889,0,0,0,0,0,0,0,0,0
34.0784042,1510,1,1000,1000,1000,1000,0,0,0,0,-4325.19466499988,-4312.20684401222,0,0,0,0,0,0,1,0,1
34.0910107,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4328.10823499988,-4315.11600859556,0,0,0,0,0,0,0,0,0
34.1033277,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4331.02278599988,-4318.02615417889,0,0,0,0,0,0,0,0,0
34.1112721,1511,1,1000,1000,1000,1000,0,0,0,0,-4333.93831799988,-4320.93728076222,0,0,0,0,0,0,1,0,1
34.1240522,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4336.85483099988,-4323.84938834556,0,0,0,0,0,0,0,0,0
34.136313,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4339.77232499988,-4326.76247692889,0,0,0,0,0,0,0,0,0
34.1452355,1512,1,1000,1000,1000,1000,0,0,0,0,-4342.69079999988,-4329.67654651222,0,0,0,0,0,0,1,0,1
34.1586707,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4345.61025599988,-4332.59159709556,0,0,0,0,0,0,0,0,0
34.1706611,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4348.53069299988,-4335.50762867889,0,0,0,0,0,0,0,0,0
34.1819279,1513,1,1000,1000,1000,1000,0,0,0,0,-4351.45211099988,-4338.42464126222,0,0,0,0,0,0,1,0,1
34.1953599,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4354.37450999988,-4341.34263484556,0,0,0,0,0,0,0,0,0
34.2073922,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4357.29788999988,-4344.26160942889,0,0,0,0,0,0,0,0,0
34.2154962,1514,1,1000,1000,1000,1000,0,0,0,0,-4360.22225099988,-4347.18156501222,0,0,0,0,0,0,1,0,1
34.2282813,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4363.14759299988,-4350.10250159556,0,0,0,0,0,0,0,0,0
34.2410012,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4366.07391599988,-4353.02441917889,0,0,0,0,0,0,0,0,0
34.2486809,1515,1,1000,1000,1000,1000,0,0,0,0,-4369.00121999988,-4355.94731776222,0,0,0,0,0,0,1,0,1
34.2618083,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4371.92950499988,-4358.87119734556,0,0,0,0,0,0,0,0,0
34.2741989,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4374.85877099988,-4361.79605792889,0,0,0,0,0,0,0,0,0
34.2820464,1516,1,1000,1000,1000,1000,0,0,0,0,-4377.78901799988,-4364.72189951222,0,0,0,0,0,0,1,0,1
34.2951006,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4380.72024599988,-4367.64872209556,0,0,0,0,0,0,0,0,0
34.3072961,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4383.65245499987,-4370.57652567889,0,0,0,0,0,0,0,0,0
34.3160217,1517,1,1000,1000,1000,1000,0,0,0,0,-4386.58564499987,-4373.50531026222,0,0,0,0,0,0,1,0,1
34.3287796,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4389.51981599987,-4376.43507584555,0,0,0,0,0,0,0,0,0
34.3409179,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4392.45496799987,-4379.36582242889,0,0,0,0,0,0,0,0,0
34.3498559,1518,1,1000,1000,1000,1000,0,0,0,0,-4395.39110099987,-4382.29755001222,0,0,0,0,0,0,1,0,1
34.3626166,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4398.32821499987,-4385.23025859555,0,0,0,0,0,0,0,0,0
34.3745443,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4401.26630999987,-4388.16394817889,0,0,0,0,0,0,0,0,0
34.3863103,1519,1,1000,1000,1000,1000,0,0,0,0,-4404.20538599987,-4391.09861876222,0,0,0,0,0,0,1,0,1
34.3991567,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4407.14544299987,-4394.03427034555,0,0,0,0,0,0,0,0,0
34.4113915,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4410.08648099987,-4396.97090292889,0,0,0,0,0,0,0,0,0
34.419633,1520,1,1000,1000,1000,1000,0,0,0,0,-4413.02849999987,-4399.90851651222,0,0,0,0,0,0,1,0,1
34.4324178,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4415.97149999987,-4402.84711109555,0,0,0,0,0,0,0,0,0
34.4446501,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4418.91548099987,-4405.78668667889,0,0,0,0,0,0,0,0,0
34.4529136,1521,1,1000,1000,1000,1000,0,0,0,0,-4421.86044299987,-4408.72724326222,0,0,0,0,0,0,1,0,1
34.4659929,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4424.80638599987,-4411.66878084555,0,0,0,0,0,0,0,0,0
34.4782245,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4427.75330999987,-4414.61129942889,0,0,0,0,0,0,0,0,0
34.4863181,1522,1,1000,1000,1000,1000,0,0,0,0,-4430.70121499987,-4417.55479901222,0,0,0,0,0,0,1,0,1
34.4992843,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4433.65010099987,-4420.49927959555,0,0,0,0,0,0,0,0,0
34.5115192,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4436.59996799987,-4423.44474117889,0,0,0,0,0,0,0,0,0
34.5197989,1523,1,1000,1000,1000,1000,0,0,0,0,-4439.55081599987,-4426.39118376222,0,0,0,0,0,0,1,0,1
34.532655,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4442.50264499987,-4429.33860734555,0,0,0,0,0,0,0,0,0
34.5447993,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4445.45545499987,-4432.28701192889,0,0,0,0,0,0,0,0,0
34.553076,1524,1,1000,1000,1000,1000,0,0,0,0,-4448.40924599987,-4435.23639751222,0,0,0,0,0,0,1,0,1
34.5657519,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4451.36401799987,-4438.18676409555,0,0,0,0,0,0,0,0,0
34.5779754,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4454.31977099987,-4441.13811167888,0,0,0,0,0,0,0,0,0
34.5863651,1525,1,1000,1000,1000,1000,0,0,0,0,-4457.27650499987,-4444.09044026222,0,0,0,0,0,0,1,0,1
34.5996055,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4460.23421999987,-4447.04374984555,0,0,0,0,0,0,0,0,0
34.6120478,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4463.19291599987,-4449.99804042888,0,0,0,0,0,0,0,0,0
34.619709,1526,1,1000,1000,1000,1000,0,0,0,0,-4466.15259299987,-4452.95331201222,0,0,0,0,0,0,1,0,1
34.6324122,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4469.11325099987,-4455.90956459555,0,0,0,0,0,0,0,0,0
34.6446779,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4472.07488999987,-4458.86679817888,0,0,0,0,0,0,0,0,0
34.6529403,1527,1,1000,1000,1000,1000,0,0,0,0,-4475.03750999987,-4461.82501276222,0,0,0,0,0,0,1,0,1
34.6656305,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4478.00111099987,-4464.78420834555,0,0,0,0,0,0,0,0,0
34.6782785,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4480.96569299987,-4467.74438492888,0,0,0,0,0,0,0,0,0
34.6859284,1528,1,1000,1000,1000,1000,0,0,0,0,-4483.93125599987,-4470.70554251222,0,0,0,0,0,0,1,0,1
34.6999888,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4486.89779999987,-4473.66768109555,0,0,0,0,0,0,0,0,0
34.7120059,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4489.86532499987,-4476.63080067888,0,0,0,0,0,0,0,0,0
34.7197684,1529,1,1000,1000,1000,1000,0,0,0,0,-4492.83383099987,-4479.59490126222,0,0,0,0,0,0,1,0,1
34.7335722,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4495.80331799987,-4482.55998284555,0,0,0,0,0,0,0,0,0
34.7455291,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4498.77378599987,-4485.52604542888,0,0,0,0,0,0,0,0,0
34.757045,1530,1,1000,1000,1000,1000,0,0,0,0,-4501.74523499987,-4488.49308901221,0,0,0,0,0,0,1,0,1
34.7698222,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4504.71766499987,-4491.46111359555,0,0,0,0,0,0,0,0,0
34.7823078,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4507.69107599987,-4494.43011917888,0,0,0,0,0,0,0,0,0
34.7901608,1531,1,1000,1000,1000,1000,0,0,0,0,-4510.66546799987,-4497.40010576221,0,0,0,0,0,0,1,0,1
34.8038577,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4513.64084099987,-4500.37107334555,0,0,0,0,0,0,0,0,0
34.8161588,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4516.61719499987,-4503.34302192888,0,0,0,0,0,0,0,0,0
34.8239902,1532,1,1000,1000,1000,1000,0,0,0,0,-4519.59452999987,-4506.31595151221,0,0,0,0,0,0,1,0,1
34.8372436,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4522.57284599987,-4509.28986209555,0,0,0,0,0,0,0,0,0
34.8493406,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4525.55214299987,-4512.26475367888,0,0,0,0,0,0,0,0,0
34.8574599,1533,1,1000,1000,1000,1000,0,0,0,0,-4528.53242099987,-4515.24062626221,0,0,0,0,0,0,1,0,1
34.8701221,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-4531.51367999987,-4518.21747984555,0,0,0,0,0,0,0,0,0
